Year,State Name,Dist Name,BARLEY HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal)
2004,Bihar,Patna,446.0,382.0,432.0,-1.0,438.0,603.0
2005,Bihar,Patna,525.0,-1.0,482.0,-1.0,460.0,690.0
2006,Bihar,Patna,-1.0,-1.0,527.0,-1.0,476.0,-1.0
2007,Bihar,Patna,-1.0,-1.0,575.0,-1.0,591.0,940.0
2008,Bihar,Patna,-1.0,-1.0,647.0,-1.0,633.0,956.0
2009,Bihar,Patna,-1.0,-1.0,700.0,-1.0,-1.0,1000.0
2010,Bihar,Patna,700.0,-1.0,845.0,-1.0,846.0,1000.0
2011,Bihar,Patna,838.0,-1.0,913.0,-1.0,881.0,1100.0
2012,Bihar,Patna,1128.0,863.0,1064.0,757.0,1027.0,1267.0
2013,Bihar,Patna,1128.0,935.0,1113.0,815.0,1116.0,1260.0
2014,Bihar,Patna,1000.0,1000.0,1262.0,875.0,1108.0,1500.0
2015,Bihar,Patna,1010.0,1066.0,1107.0,860.0,1114.0,1155.0
2016,Bihar,Patna,1147.0,1100.0,1117.67,-1.0,1200.5,1299.0
1966,Bihar,Mungair,89.25,69.35,81.12,-1.0,101.74,127.42
1967,Bihar,Mungair,64.04,67.16,100.94,-1.0,100.53,95.5
1968,Bihar,Mungair,74.88,61.82,62.7,-1.0,60.59,92.88
1969,Bihar,Mungair,63.62,58.97,62.02,-1.0,63.47,101.32
1970,Bihar,Mungair,63.15,53.17,68.98,-1.0,75.9,91.38
1971,Bihar,Mungair,64.0,72.0,79.08,-1.0,66.95,84.37
1972,Bihar,Mungair,88.73,61.16,69.1,-1.0,79.16,105.67
1973,Bihar,Mungair,174.0,106.0,116.23,-1.0,100.0,210.0
1974,Bihar,Mungair,125.0,130.0,177.5,-1.0,135.5,195.0
1975,Bihar,Mungair,93.72,130.0,120.1,-1.0,104.9,148.18
1976,Bihar,Mungair,117.43,105.43,89.67,-1.0,97.94,125.68
1977,Bihar,Mungair,108.88,102.9,112.1,-1.0,87.44,128.8
1978,Bihar,Mungair,95.28,100.12,109.93,-1.0,89.85,119.73
1979,Bihar,Mungair,111.5,100.92,123.0,-1.0,106.12,141.91
1980,Bihar,Mungair,145.79,121.16,132.62,-1.0,125.57,172.02
1981,Bihar,Mungair,193.0,129.32,148.16,-1.0,151.65,195.75
1982,Bihar,Mungair,157.02,133.36,166.65,-1.0,170.56,217.32
1983,Bihar,Mungair,157.07,181.93,188.22,-1.0,194.56,179.38
1984,Bihar,Mungair,147.21,168.35,176.86,-1.0,182.98,174.65
1985,Bihar,Mungair,173.83,146.5,155.16,-1.0,175.76,183.21
1986,Bihar,Mungair,141.0,-1.0,200.0,-1.0,185.5,211.0
1987,Bihar,Mungair,210.0,-1.0,215.0,-1.0,210.5,257.0
1988,Bihar,Mungair,217.0,-1.0,209.0,-1.0,223.5,261.0
1989,Bihar,Mungair,228.0,-1.0,215.0,-1.0,405.0,257.0
1990,Bihar,Mungair,270.0,-1.0,263.0,-1.0,221.0,298.0
1991,Bihar,Mungair,296.0,-1.0,323.0,-1.0,276.0,423.0
1992,Bihar,Mungair,303.0,-1.0,323.0,-1.0,291.0,-1.0
1993,Bihar,Mungair,340.0,-1.0,328.0,-1.0,309.0,379.0
1994,Bihar,Mungair,475.0,-1.0,371.0,-1.0,367.0,442.0
1995,Bihar,Mungair,390.0,-1.0,378.0,-1.0,365.0,473.0
1996,Bihar,Mungair,388.0,-1.0,399.0,-1.0,716.0,491.0
1997,Bihar,Mungair,456.0,358.0,353.0,-1.0,764.0,574.0
1998,Bihar,Mungair,-1.0,-1.0,386.0,-1.0,-1.0,612.0
1999,Bihar,Mungair,-1.0,-1.0,457.0,-1.0,-1.0,610.0
2000,Bihar,Mungair,-1.0,-1.0,420.0,-1.0,-1.0,551.0
2001,Bihar,Mungair,471.0,435.0,-1.0,-1.0,-1.0,538.0
2002,Bihar,Mungair,-1.0,-1.0,397.0,-1.0,-1.0,539.0
2003,Bihar,Mungair,-1.0,-1.0,403.0,-1.0,-1.0,538.0
2004,Bihar,Mungair,446.0,-1.0,432.0,-1.0,406.0,585.0
2005,Bihar,Mungair,512.0,-1.0,502.0,-1.0,435.0,731.0
2006,Bihar,Mungair,-1.0,-1.0,498.0,-1.0,463.0,-1.0
2007,Bihar,Mungair,-1.0,-1.0,575.0,-1.0,580.0,-1.0
2008,Bihar,Mungair,-1.0,-1.0,616.0,-1.0,717.0,-1.0
2009,Bihar,Mungair,-1.0,-1.0,700.0,-1.0,802.0,-1.0
2010,Bihar,Mungair,792.0,-1.0,845.0,-1.0,859.0,1088.0
2011,Bihar,Mungair,838.0,795.0,913.0,-1.0,900.0,1117.0
2012,Bihar,Mungair,1128.0,863.0,1157.0,-1.0,890.0,1227.0
2013,Bihar,Mungair,1128.0,-1.0,1109.0,-1.0,1116.0,1355.0
2014,Bihar,Mungair,1200.0,-1.0,1172.0,-1.0,1112.0,1694.0
2015,Bihar,Mungair,-1.0,-1.0,1107.0,-1.0,1114.0,1284.0
2016,Bihar,Mungair,-1.0,-1.0,1141.0,-1.0,1117.0,1299.0
1966,Bihar,Bhagalpur,86.89,66.41,85.04,-1.0,103.91,125.22
1967,Bihar,Bhagalpur,83.78,72.06,108.73,-1.0,87.3,102.0
1968,Bihar,Bhagalpur,65.25,52.12,71.8,-1.0,55.59,93.34
1969,Bihar,Bhagalpur,70.72,61.33,68.88,-1.0,66.84,100.6
1970,Bihar,Bhagalpur,68.09,52.0,66.24,-1.0,72.0,89.81
1971,Bihar,Bhagalpur,66.45,59.25,73.3,-1.0,64.11,82.81
1972,Bihar,Bhagalpur,135.91,60.22,89.62,-1.0,77.71,114.47
1973,Bihar,Bhagalpur,171.72,76.17,112.97,-1.0,132.55,198.82
1974,Bihar,Bhagalpur,113.91,137.66,175.59,-1.0,155.75,164.0
1975,Bihar,Bhagalpur,85.41,137.66,118.8,-1.0,120.58,124.62
1976,Bihar,Bhagalpur,113.7,53.66,94.66,-1.0,111.75,144.35
1977,Bihar,Bhagalpur,102.02,102.28,122.03,-1.0,121.03,127.85
1978,Bihar,Bhagalpur,102.14,91.46,107.34,-1.0,111.14,131.93
1979,Bihar,Bhagalpur,126.0,98.32,138.8,-1.0,129.0,152.0
1980,Bihar,Bhagalpur,116.0,111.3,138.15,-1.0,133.0,168.0
1981,Bihar,Bhagalpur,131.7,157.45,147.5,-1.0,143.9,203.2
1982,Bihar,Bhagalpur,177.0,156.17,192.88,-1.0,204.88,218.0
1983,Bihar,Bhagalpur,187.5,165.46,200.0,-1.0,213.65,195.85
1984,Bihar,Bhagalpur,149.5,164.9,211.5,-1.0,213.12,191.7
1985,Bihar,Bhagalpur,182.0,144.7,193.38,-1.0,157.5,200.0
1986,Bihar,Bhagalpur,220.4,-1.0,209.5,-1.0,208.6,219.1
1987,Bihar,Bhagalpur,221.0,-1.0,245.5,-1.0,206.8,246.2
1988,Bihar,Bhagalpur,259.1,202.5,213.6,-1.0,210.0,277.9
1989,Bihar,Bhagalpur,215.84,-1.0,221.0,-1.0,453.3,265.0
1990,Bihar,Bhagalpur,300.0,-1.0,258.0,-1.0,230.0,343.0
1991,Bihar,Bhagalpur,316.0,-1.0,331.0,-1.0,320.0,354.0
1992,Bihar,Bhagalpur,274.0,-1.0,299.0,-1.0,319.0,-1.0
1993,Bihar,Bhagalpur,314.0,-1.0,351.0,-1.0,314.0,394.0
1994,Bihar,Bhagalpur,357.0,280.0,380.0,-1.0,336.0,429.0
1995,Bihar,Bhagalpur,388.0,-1.0,378.0,-1.0,422.0,415.0
1996,Bihar,Bhagalpur,388.0,-1.0,422.0,610.0,680.0,491.0
1997,Bihar,Bhagalpur,439.0,358.0,411.0,-1.0,799.0,511.0
1998,Bihar,Bhagalpur,-1.0,-1.0,420.0,-1.0,-1.0,741.0
1999,Bihar,Bhagalpur,-1.0,-1.0,464.0,-1.0,-1.0,586.0
2000,Bihar,Bhagalpur,569.0,-1.0,300.0,-1.0,-1.0,567.0
2001,Bihar,Bhagalpur,371.0,-1.0,366.0,-1.0,-1.0,561.0
2002,Bihar,Bhagalpur,-1.0,-1.0,397.0,-1.0,-1.0,539.0
2003,Bihar,Bhagalpur,-1.0,-1.0,403.0,-1.0,-1.0,612.0
2004,Bihar,Bhagalpur,446.0,-1.0,432.0,-1.0,402.0,585.0
2006,Bihar,Bhagalpur,-1.0,-1.0,509.0,-1.0,467.0,-1.0
2007,Bihar,Bhagalpur,-1.0,-1.0,575.0,-1.0,591.0,-1.0
2008,Bihar,Bhagalpur,-1.0,-1.0,611.0,-1.0,604.0,-1.0
2009,Bihar,Bhagalpur,782.0,-1.0,-1.0,-1.0,-1.0,-1.0
2010,Bihar,Bhagalpur,792.0,-1.0,845.0,675.0,846.0,1047.0
2011,Bihar,Bhagalpur,838.0,-1.0,918.0,733.0,881.0,1070.0
2012,Bihar,Bhagalpur,1100.0,-1.0,1050.0,757.0,1027.0,1200.0
2013,Bihar,Bhagalpur,1128.0,-1.0,1231.0,815.0,1165.0,1260.0
2014,Bihar,Bhagalpur,1138.0,-1.0,1038.0,875.0,1179.0,1376.0
2015,Bihar,Bhagalpur,1100.0,-1.0,1096.0,869.0,1114.0,1200.0
2016,Bihar,Bhagalpur,1147.0,-1.0,1145.0,871.0,1197.0,1299.0
1966,Jharkhand,Santhal Paragana / Dumka,95.9,52.52,64.5,-1.0,80.43,132.78
1967,Jharkhand,Santhal Paragana / Dumka,85.18,59.19,97.48,-1.0,84.8,109.81
1968,Jharkhand,Santhal Paragana / Dumka,67.94,55.38,71.68,-1.0,57.43,102.25
1969,Jharkhand,Santhal Paragana / Dumka,70.15,51.43,66.49,-1.0,64.35,105.1
1970,Jharkhand,Santhal Paragana / Dumka,65.0,49.62,65.54,-1.0,62.69,92.5
1971,Jharkhand,Santhal Paragana / Dumka,81.0,60.0,87.0,-1.0,64.0,90.0
1972,Jharkhand,Santhal Paragana / Dumka,105.0,40.0,71.04,-1.0,70.11,120.0
1973,Jharkhand,Santhal Paragana / Dumka,165.32,88.46,111.45,-1.0,97.01,205.5
1974,Jharkhand,Santhal Paragana / Dumka,126.97,111.0,152.0,-1.0,114.26,158.2
1975,Jharkhand,Santhal Paragana / Dumka,95.2,111.0,102.84,-1.0,88.46,120.22
1976,Jharkhand,Santhal Paragana / Dumka,90.52,85.75,95.0,-1.0,90.5,134.5
1977,Jharkhand,Santhal Paragana / Dumka,85.0,90.0,102.0,-1.0,87.25,105.0
1978,Jharkhand,Santhal Paragana / Dumka,80.0,85.5,90.0,-1.0,75.25,104.0
1979,Jharkhand,Santhal Paragana / Dumka,125.0,90.0,107.25,-1.0,105.75,140.0
1980,Jharkhand,Santhal Paragana / Dumka,125.76,111.3,130.0,-1.0,125.0,158.0
1981,Jharkhand,Santhal Paragana / Dumka,145.0,157.45,150.0,-1.0,125.0,195.0
1982,Jharkhand,Santhal Paragana / Dumka,192.5,187.5,200.0,-1.0,165.0,231.25
1983,Jharkhand,Santhal Paragana / Dumka,135.38,172.53,188.56,-1.0,165.35,162.72
1984,Jharkhand,Santhal Paragana / Dumka,142.18,170.14,163.09,-1.0,160.38,173.37
1985,Jharkhand,Santhal Paragana / Dumka,159.43,165.68,164.72,-1.0,162.02,197.72
1986,Jharkhand,Santhal Paragana / Dumka,192.9,210.2,187.2,-1.0,175.6,211.1
1987,Jharkhand,Santhal Paragana / Dumka,238.6,300.0,197.4,209.2,182.4,248.9
1988,Jharkhand,Santhal Paragana / Dumka,243.6,-1.0,195.3,-1.0,199.9,267.9
1989,Jharkhand,Santhal Paragana / Dumka,255.0,195.0,206.0,-1.0,479.0,260.0
1990,Jharkhand,Santhal Paragana / Dumka,260.0,205.0,225.0,-1.0,255.0,275.0
1991,Jharkhand,Santhal Paragana / Dumka,280.0,210.0,-1.0,-1.0,285.0,369.0
1992,Jharkhand,Santhal Paragana / Dumka,250.0,225.0,298.0,-1.0,300.0,278.0
1993,Jharkhand,Santhal Paragana / Dumka,275.0,230.0,330.0,-1.0,356.0,412.0
1994,Jharkhand,Santhal Paragana / Dumka,433.0,-1.0,-1.0,-1.0,361.0,441.0
1995,Jharkhand,Santhal Paragana / Dumka,-1.0,-1.0,388.0,-1.0,735.0,468.0
1998,Jharkhand,Santhal Paragana / Dumka,669.0,400.0,398.0,-1.0,-1.0,724.0
1999,Jharkhand,Santhal Paragana / Dumka,-1.0,342.0,417.0,-1.0,-1.0,651.0
2000,Jharkhand,Santhal Paragana / Dumka,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2005,Jharkhand,Santhal Paragana / Dumka,-1.0,868.0,538.0,-1.0,550.0,-1.0
2006,Jharkhand,Santhal Paragana / Dumka,-1.0,513.0,1165.0,-1.0,1417.0,753.0
2007,Jharkhand,Santhal Paragana / Dumka,-1.0,500.0,1475.0,-1.0,1725.0,925.0
2008,Jharkhand,Santhal Paragana / Dumka,-1.0,1053.0,730.0,-1.0,857.0,-1.0
2009,Jharkhand,Santhal Paragana / Dumka,-1.0,1114.0,1187.0,-1.0,1096.0,1078.0
2010,Jharkhand,Santhal Paragana / Dumka,-1.0,-1.0,970.0,-1.0,1027.0,-1.0
2011,Jharkhand,Santhal Paragana / Dumka,960.0,1343.0,782.0,-1.0,830.0,935.0
2012,Jharkhand,Santhal Paragana / Dumka,-1.0,-1.0,950.0,-1.0,946.0,1188.0
2013,Jharkhand,Santhal Paragana / Dumka,-1.0,-1.0,896.0,-1.0,933.0,1116.0
2014,Jharkhand,Santhal Paragana / Dumka,-1.0,-1.0,960.0,-1.0,1022.0,1165.0
2015,Jharkhand,Santhal Paragana / Dumka,-1.0,-1.0,-1.0,-1.0,-1.0,1171.0
2016,Jharkhand,Santhal Paragana / Dumka,-1.0,-1.0,1231.0,-1.0,1196.0,1373.0
1966,Bihar,Shahabad (now part of Bhojpur district),77.75,72.92,79.3,-1.0,97.24,112.6
1967,Bihar,Shahabad (now part of Bhojpur district),83.35,57.18,90.24,-1.0,102.98,74.34
1968,Bihar,Shahabad (now part of Bhojpur district),72.0,72.02,74.93,-1.0,53.0,81.5
1969,Bihar,Shahabad (now part of Bhojpur district),68.0,48.0,65.0,-1.0,60.0,90.0
1970,Bihar,Shahabad (now part of Bhojpur district),63.0,62.0,63.0,-1.0,61.0,75.0
1971,Bihar,Shahabad (now part of Bhojpur district),72.0,70.65,78.81,-1.0,61.62,88.0
1972,Bihar,Shahabad (now part of Bhojpur district),96.0,92.79,75.0,-1.0,71.0,113.0
1973,Bihar,Shahabad (now part of Bhojpur district),147.0,103.0,119.0,-1.0,112.8,196.0
1974,Bihar,Shahabad (now part of Bhojpur district),114.0,96.0,169.5,-1.0,116.9,144.0
1975,Bihar,Shahabad (now part of Bhojpur district),85.48,96.0,114.68,-1.0,90.5,109.43
1976,Bihar,Shahabad (now part of Bhojpur district),91.52,91.59,104.69,-1.0,83.48,118.9
1977,Bihar,Shahabad (now part of Bhojpur district),89.93,102.28,123.43,-1.0,104.0,115.44
1978,Bihar,Shahabad (now part of Bhojpur district),88.4,91.46,116.1,-1.0,95.35,108.11
1979,Bihar,Shahabad (now part of Bhojpur district),107.49,98.32,127.5,-1.0,92.73,136.61
1980,Bihar,Shahabad (now part of Bhojpur district),116.86,102.26,139.66,-1.0,120.69,157.6
1981,Bihar,Shahabad (now part of Bhojpur district),147.85,132.24,148.86,-1.0,125.36,182.9
1982,Bihar,Shahabad (now part of Bhojpur district),166.65,156.17,184.61,-1.0,125.49,223.06
1983,Bihar,Shahabad (now part of Bhojpur district),143.21,182.09,180.0,-1.0,195.49,160.82
1984,Bihar,Shahabad (now part of Bhojpur district),140.99,188.86,174.38,-1.0,201.34,161.04
1985,Bihar,Shahabad (now part of Bhojpur district),161.73,174.42,129.81,-1.0,144.7,187.92
1986,Bihar,Shahabad (now part of Bhojpur district),172.4,245.7,178.2,-1.0,150.9,209.1
1987,Bihar,Shahabad (now part of Bhojpur district),209.7,-1.0,202.9,-1.0,208.5,261.8
1988,Bihar,Shahabad (now part of Bhojpur district),257.2,-1.0,209.8,-1.0,182.0,242.2
1966,Bihar,Gaya,87.45,72.92,85.15,-1.0,98.84,117.53
1967,Bihar,Gaya,74.56,75.98,95.62,-1.0,97.08,90.95
1968,Bihar,Gaya,70.78,65.48,78.55,-1.0,57.92,99.55
1969,Bihar,Gaya,71.66,63.6,72.01,-1.0,60.41,104.4
1970,Bihar,Gaya,61.0,65.74,69.04,-1.0,65.0,97.0
1971,Bihar,Gaya,70.58,68.0,73.43,-1.0,64.0,93.2
1972,Bihar,Gaya,89.66,96.0,96.0,-1.0,77.72,115.95
1973,Bihar,Gaya,141.65,99.63,116.13,-1.0,112.8,196.0
1974,Bihar,Gaya,126.0,128.98,182.93,-1.0,116.9,144.0
1975,Bihar,Gaya,94.47,128.98,123.77,-1.0,90.5,109.43
1976,Bihar,Gaya,95.64,76.24,86.68,-1.0,88.86,120.66
1977,Bihar,Gaya,90.49,90.88,115.8,-1.0,90.98,112.22
1978,Bihar,Gaya,87.58,94.38,114.22,-1.0,88.87,116.29
1979,Bihar,Gaya,104.11,109.68,127.62,-1.0,106.57,135.76
1980,Bihar,Gaya,131.86,118.32,129.21,-1.0,131.61,159.71
1981,Bihar,Gaya,137.71,121.4,134.16,-1.0,122.15,186.19
1982,Bihar,Gaya,173.62,136.93,155.57,-1.0,159.08,215.06
1983,Bihar,Gaya,139.01,168.61,186.25,-1.0,197.9,174.41
1984,Bihar,Gaya,152.85,151.9,162.67,-1.0,141.81,174.67
1985,Bihar,Gaya,165.81,153.99,170.49,-1.0,166.53,180.07
1986,Bihar,Gaya,165.9,164.0,180.0,-1.0,143.4,198.8
1987,Bihar,Gaya,196.7,189.8,195.2,-1.0,174.3,231.8
1988,Bihar,Gaya,189.7,189.5,172.1,-1.0,176.0,263.1
1989,Bihar,Gaya,226.17,181.03,208.46,-1.0,406.84,234.97
1990,Bihar,Gaya,290.0,196.0,222.0,-1.0,199.0,308.0
1991,Bihar,Gaya,330.0,236.0,317.0,-1.0,293.0,423.0
1992,Bihar,Gaya,369.0,237.0,285.0,-1.0,261.0,340.0
1993,Bihar,Gaya,334.0,243.0,312.0,-1.0,327.0,378.0
1994,Bihar,Gaya,408.0,315.0,216.0,-1.0,302.0,443.0
1995,Bihar,Gaya,318.0,316.0,368.0,-1.0,319.0,496.0
1996,Bihar,Gaya,388.0,-1.0,384.0,-1.0,787.0,491.0
1997,Bihar,Gaya,429.0,358.0,395.0,-1.0,799.0,499.0
1998,Bihar,Gaya,278.0,420.0,380.0,-1.0,-1.0,514.0
1999,Bihar,Gaya,-1.0,408.0,457.0,-1.0,-1.0,531.0
2000,Bihar,Gaya,334.0,397.0,356.0,-1.0,-1.0,541.0
2001,Bihar,Gaya,389.0,365.0,366.0,-1.0,-1.0,515.0
2002,Bihar,Gaya,400.0,327.0,397.0,-1.0,-1.0,508.0
2003,Bihar,Gaya,-1.0,354.0,403.0,-1.0,-1.0,566.0
2004,Bihar,Gaya,446.0,382.0,432.0,-1.0,402.0,599.0
2006,Bihar,Gaya,-1.0,-1.0,514.0,-1.0,476.0,-1.0
2007,Bihar,Gaya,-1.0,-1.0,575.0,-1.0,320.0,929.0
2008,Bihar,Gaya,-1.0,-1.0,616.0,-1.0,633.0,951.0
2009,Bihar,Gaya,-1.0,-1.0,-1.0,-1.0,-1.0,1035.0
2010,Bihar,Gaya,792.0,725.0,845.0,-1.0,846.0,1047.0
2011,Bihar,Gaya,838.0,795.0,924.0,733.0,881.0,1050.0
2012,Bihar,Gaya,1200.0,863.0,1085.0,757.0,1027.0,1300.0
2013,Bihar,Gaya,1128.0,935.0,1075.0,-1.0,998.0,1260.0
2014,Bihar,Gaya,1138.0,1000.0,1263.0,-1.0,1137.0,1350.0
2015,Bihar,Gaya,1300.0,995.0,1110.0,-1.0,-1.0,1284.0
2016,Bihar,Gaya,1147.0,1000.0,1089.0,-1.0,1120.0,1299.0
1966,Jharkhand,Hazaribagh,128.98,78.6,84.39,-1.0,99.46,143.08
1967,Jharkhand,Hazaribagh,78.25,69.47,84.26,-1.0,92.43,83.65
1968,Jharkhand,Hazaribagh,74.88,61.0,80.25,-1.0,50.01,100.2
1969,Jharkhand,Hazaribagh,86.09,55.14,61.71,-1.0,59.98,111.49
1970,Jharkhand,Hazaribagh,72.5,43.75,53.49,-1.0,67.39,101.8
1971,Jharkhand,Hazaribagh,50.0,50.0,75.0,-1.0,56.25,90.0
1972,Jharkhand,Hazaribagh,105.0,60.0,78.0,-1.0,75.0,115.0
1973,Jharkhand,Hazaribagh,190.0,75.89,100.0,-1.0,140.0,190.5
1974,Jharkhand,Hazaribagh,125.0,173.22,170.25,-1.0,110.0,153.0
1975,Jharkhand,Hazaribagh,93.72,173.22,115.19,-1.0,85.16,116.26
1976,Jharkhand,Hazaribagh,125.0,92.15,142.86,-1.0,107.47,133.74
1977,Jharkhand,Hazaribagh,125.0,105.28,119.09,-1.0,102.47,135.41
1978,Jharkhand,Hazaribagh,88.0,97.39,103.84,-1.0,85.74,122.87
1979,Jharkhand,Hazaribagh,110.0,104.34,127.59,-1.0,126.85,151.0
1980,Jharkhand,Hazaribagh,137.88,120.0,144.09,-1.0,115.06,174.0
1981,Jharkhand,Hazaribagh,160.0,130.25,164.62,-1.0,143.98,205.0
1982,Jharkhand,Hazaribagh,152.89,173.85,195.18,-1.0,171.07,247.65
1983,Jharkhand,Hazaribagh,146.6,189.3,188.28,-1.0,191.58,190.17
1984,Jharkhand,Hazaribagh,175.86,182.19,211.76,-1.0,164.89,195.81
1985,Jharkhand,Hazaribagh,158.64,173.85,190.98,-1.0,176.12,191.85
1986,Jharkhand,Hazaribagh,190.0,160.0,150.0,210.2,162.5,220.0
1987,Jharkhand,Hazaribagh,275.0,180.0,200.0,-1.0,157.5,275.0
1988,Jharkhand,Hazaribagh,110.0,210.0,175.0,-1.0,200.0,216.7
1989,Jharkhand,Hazaribagh,236.1,215.0,170.0,-1.0,383.25,282.0
1990,Jharkhand,Hazaribagh,255.0,300.0,201.0,-1.0,188.0,320.0
1991,Jharkhand,Hazaribagh,336.0,150.0,313.0,-1.0,265.0,442.0
1992,Jharkhand,Hazaribagh,-1.0,-1.0,375.0,-1.0,324.0,-1.0
1993,Jharkhand,Hazaribagh,400.0,320.0,323.0,-1.0,321.0,390.0
1994,Jharkhand,Hazaribagh,335.0,425.0,354.0,468.0,310.0,424.0
1995,Jharkhand,Hazaribagh,390.0,350.0,-1.0,-1.0,603.0,400.0
1998,Jharkhand,Hazaribagh,-1.0,-1.0,398.0,-1.0,-1.0,558.0
1999,Jharkhand,Hazaribagh,-1.0,-1.0,-1.0,-1.0,-1.0,522.0
2000,Jharkhand,Hazaribagh,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2005,Jharkhand,Hazaribagh,-1.0,509.0,640.0,-1.0,590.0,-1.0
2006,Jharkhand,Hazaribagh,-1.0,578.0,1260.0,-1.0,928.0,736.0
2007,Jharkhand,Hazaribagh,-1.0,559.0,1357.0,-1.0,583.0,898.0
2008,Jharkhand,Hazaribagh,-1.0,1520.0,717.0,-1.0,729.0,-1.0
2009,Jharkhand,Hazaribagh,-1.0,1665.0,844.0,-1.0,683.0,1123.0
2010,Jharkhand,Hazaribagh,-1.0,-1.0,1106.0,-1.0,928.0,-1.0
2011,Jharkhand,Hazaribagh,-1.0,1006.0,1051.0,-1.0,972.0,1262.0
2012,Jharkhand,Hazaribagh,-1.0,1067.0,1051.0,-1.0,1063.0,1336.0
2013,Jharkhand,Hazaribagh,-1.0,1147.0,1074.0,-1.0,1100.0,1634.0
2014,Jharkhand,Hazaribagh,-1.0,1436.0,1559.0,-1.0,1126.0,1640.0
2015,Jharkhand,Hazaribagh,-1.0,-1.0,-1.0,-1.0,-1.0,1653.0
2016,Jharkhand,Hazaribagh,-1.0,-1.0,1528.0,-1.0,1098.0,1584.0
1966,Jharkhand,Dhanbad,101.68,56.19,84.07,-1.0,92.71,129.0
1967,Jharkhand,Dhanbad,120.65,72.06,110.69,-1.0,70.8,116.81
1968,Jharkhand,Dhanbad,68.77,43.0,66.21,-1.0,52.0,110.0
1969,Jharkhand,Dhanbad,62.44,74.0,66.06,-1.0,49.9,143.0
1970,Jharkhand,Dhanbad,63.05,71.71,74.71,-1.0,71.33,103.33
1971,Jharkhand,Dhanbad,73.18,81.71,99.5,-1.0,61.26,112.0
1972,Jharkhand,Dhanbad,99.88,58.55,82.0,-1.0,70.0,125.43
1973,Jharkhand,Dhanbad,200.0,80.0,123.5,-1.0,83.0,250.0
1974,Jharkhand,Dhanbad,200.0,145.0,165.0,-1.0,160.0,200.0
1975,Jharkhand,Dhanbad,149.96,145.0,111.64,-1.0,123.87,151.98
1976,Jharkhand,Dhanbad,88.23,85.0,115.0,-1.0,126.0,140.0
1977,Jharkhand,Dhanbad,92.71,70.0,140.0,-1.0,180.0,135.0
1978,Jharkhand,Dhanbad,94.53,75.0,150.0,-1.0,85.0,145.0
1979,Jharkhand,Dhanbad,100.46,120.0,175.0,-1.0,130.0,160.0
1980,Jharkhand,Dhanbad,125.76,150.0,178.0,-1.0,132.5,175.0
1981,Jharkhand,Dhanbad,133.27,150.0,180.0,-1.0,135.0,190.0
1982,Jharkhand,Dhanbad,167.53,152.0,171.64,-1.0,136.0,200.0
1983,Jharkhand,Dhanbad,135.12,155.0,183.62,-1.0,145.0,220.0
1984,Jharkhand,Dhanbad,141.35,164.9,225.0,-1.0,175.0,230.0
1985,Jharkhand,Dhanbad,147.72,144.7,250.0,-1.0,170.0,230.0
1986,Jharkhand,Dhanbad,-1.0,-1.0,260.0,-1.0,203.0,240.0
1987,Jharkhand,Dhanbad,-1.0,-1.0,-1.0,-1.0,250.0,260.0
1988,Jharkhand,Dhanbad,-1.0,-1.0,-1.0,-1.0,208.7,216.7
1989,Jharkhand,Dhanbad,-1.0,-1.0,300.0,-1.0,-1.0,220.0
1990,Jharkhand,Dhanbad,-1.0,-1.0,320.0,-1.0,250.0,320.0
1991,Jharkhand,Dhanbad,-1.0,-1.0,325.0,-1.0,265.0,350.0
1992,Jharkhand,Dhanbad,-1.0,-1.0,413.0,-1.0,275.0,482.0
1993,Jharkhand,Dhanbad,-1.0,-1.0,400.0,-1.0,374.0,395.0
1994,Jharkhand,Dhanbad,-1.0,475.0,-1.0,-1.0,374.0,454.0
1995,Jharkhand,Dhanbad,-1.0,489.0,384.0,-1.0,427.0,453.0
1998,Jharkhand,Dhanbad,-1.0,-1.0,398.0,-1.0,-1.0,639.0
1999,Jharkhand,Dhanbad,-1.0,-1.0,457.0,-1.0,-1.0,586.0
2000,Jharkhand,Dhanbad,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2005,Jharkhand,Dhanbad,-1.0,-1.0,704.0,-1.0,-1.0,-1.0
2006,Jharkhand,Dhanbad,-1.0,-1.0,728.0,-1.0,595.0,785.0
2007,Jharkhand,Dhanbad,-1.0,-1.0,753.0,-1.0,588.0,1039.0
2008,Jharkhand,Dhanbad,-1.0,-1.0,837.0,-1.0,701.0,-1.0
2009,Jharkhand,Dhanbad,-1.0,1200.0,1076.0,-1.0,-1.0,1744.0
2010,Jharkhand,Dhanbad,-1.0,-1.0,1140.0,-1.0,-1.0,-1.0
2011,Jharkhand,Dhanbad,-1.0,-1.0,1205.0,-1.0,982.0,1218.0
2012,Jharkhand,Dhanbad,-1.0,-1.0,1281.0,-1.0,1025.0,1504.0
2013,Jharkhand,Dhanbad,-1.0,-1.0,719.0,-1.0,1338.0,1561.0
